flight,camera_view,dt,detection_id,detection_type,detection_score,rgb_image_name,rgb_left,rgb_right,rgb_top,rgb_bottom,ir_image_name,ir_left,ir_right,ir_top,ir_bottom,rgb_image_path,ir_image_path
fl04,C,20190510_012857.077878,test_kamera_fl04_C_72281,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_012857.077878_rgb.jpg,4047,4108,4184,4123,test_kotz_2019_fl04_C_20190510_012857.077878_ir.tif,403.001,408.782,424.859,419.069,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_012857.077878_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_012857.077878_ir.tif
fl04,C,20190510_012857.077878,test_kamera_fl04_C_72282,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_012857.077878_rgb.jpg,4050,4123,4134,4084,test_kotz_2019_fl04_C_20190510_012857.077878_ir.tif,403.312,410.218,420.141,415.385,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_012857.077878_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_012857.077878_ir.tif
fl04,C,20190510_012857.077878,test_kamera_fl04_C_72283,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_012857.077878_rgb.jpg,4060,4157,4228,4171,test_kotz_2019_fl04_C_20190510_012857.077878_ir.tif,404.2,413.37,429.038,423.611,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_012857.077878_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_012857.077878_ir.tif
fl04,C,20190510_012857.077878,test_kamera_fl04_C_72285,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_012857.077878_rgb.jpg,4047,4106,4275,4231,test_kotz_2019_fl04_C_20190510_012857.077878_ir.tif,402.948,408.531,433.458,429.275,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_012857.077878_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_012857.077878_ir.tif
fl04,C,20190510_012857.077878,test_kamera_fl04_C_72287,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_012857.077878_rgb.jpg,3974,4040,4251,4196,test_kotz_2019_fl04_C_20190510_012857.077878_ir.tif,396.085,402.334,431.163,425.937,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_012857.077878_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_012857.077878_ir.tif
fl04,C,20190510_012917.950292,test_kamera_fl04_C_72347,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_012917.950292_rgb.jpg,952,1026,2310,2259,test_kotz_2019_fl04_C_20190510_012917.950292_ir.tif,112.542,119.542,246.48,241.63,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_012917.950292_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_012917.950292_ir.tif
fl04,C,20190510_012917.950292,test_kamera_fl04_C_72348,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_012917.950292_rgb.jpg,902,945,2263,2176,test_kotz_2019_fl04_C_20190510_012917.950292_ir.tif,107.859,111.96,242.005,233.765,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_012917.950292_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_012917.950292_ir.tif
fl04,C,20190510_012917.950292,test_kamera_fl04_C_72354,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_012917.950292_rgb.jpg,2361,2425,3501,3437,test_kotz_2019_fl04_C_20190510_012917.950292_ir.tif,244.578,250.644,359.6140000000001,353.539,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_012917.950292_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_012917.950292_ir.tif
fl04,C,20190510_012917.950292,test_kamera_fl04_C_72355,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_012917.950292_rgb.jpg,2281,2349,3347,3295,test_kotz_2019_fl04_C_20190510_012917.950292_ir.tif,237.131,243.567,345.029,340.086,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_012917.950292_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_012917.950292_ir.tif
fl04,C,20190510_012917.950292,test_kamera_fl04_C_72362,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_012917.950292_rgb.jpg,2459,2510,3332,3249,test_kotz_2019_fl04_C_20190510_012917.950292_ir.tif,253.907,258.759,343.67800000000005,335.814,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_012917.950292_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_012917.950292_ir.tif
fl04,C,20190510_012931.836131,test_kamera_fl04_C_72410,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_012931.836131_rgb.jpg,1063,1141,779,736,test_kotz_2019_fl04_C_20190510_012931.836131_ir.tif,123.885,131.257,101.848,97.7516,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_012931.836131_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_012931.836131_ir.tif
fl04,C,20190510_013001.848752,test_kamera_fl04_C_72516,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013001.848752_rgb.jpg,2528,2603,3760,3724,test_kotz_2019_fl04_C_20190510_013001.848752_ir.tif,260.159,267.245,384.164,380.73,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013001.848752_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013001.848752_ir.tif
fl04,C,20190510_013001.848752,test_kamera_fl04_C_72517,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013001.848752_rgb.jpg,2492,2538,4017,3954,test_kotz_2019_fl04_C_20190510_013001.848752_ir.tif,256.619,260.988,408.423,402.45,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013001.848752_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013001.848752_ir.tif
fl04,C,20190510_013001.848752,test_kamera_fl04_C_72518,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013001.848752_rgb.jpg,2603,2670,3767,3711,test_kotz_2019_fl04_C_20190510_013001.848752_ir.tif,267.22,273.563,384.853,379.533,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013001.848752_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013001.848752_ir.tif
fl04,C,20190510_013001.848752,test_kamera_fl04_C_72519,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013001.848752_rgb.jpg,2580,2661,3918,3879,test_kotz_2019_fl04_C_20190510_013001.848752_ir.tif,264.966,272.618,399.119,395.4,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013001.848752_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013001.848752_ir.tif
fl04,C,20190510_013001.848752,test_kamera_fl04_C_72520,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013001.848752_rgb.jpg,2393,2452,3887,3810,test_kotz_2019_fl04_C_20190510_013001.848752_ir.tif,247.36900000000003,252.971,396.102,388.801,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013001.848752_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013001.848752_ir.tif
fl04,C,20190510_013001.848752,test_kamera_fl04_C_72521,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013001.848752_rgb.jpg,2423,2481,3927,3842,test_kotz_2019_fl04_C_20190510_013001.848752_ir.tif,250.171,255.68400000000003,399.894,391.838,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013001.848752_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013001.848752_ir.tif
fl04,C,20190510_013001.848752,test_kamera_fl04_C_72522,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013001.848752_rgb.jpg,2585,2663,3849,3805,test_kotz_2019_fl04_C_20190510_013001.848752_ir.tif,265.47700000000003,272.85,392.599,388.409,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013001.848752_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013001.848752_ir.tif
fl04,C,20190510_013001.848752,test_kamera_fl04_C_72523,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013001.848752_rgb.jpg,3447,3528,33,0,test_kotz_2019_fl04_C_20190510_013001.848752_ir.tif,348.886,356.535,32.3454,29.1931,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013001.848752_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013001.848752_ir.tif
fl04,C,20190510_013001.848752,test_kamera_fl04_C_72524,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013001.848752_rgb.jpg,3311,3364,139,62,test_kotz_2019_fl04_C_20190510_013001.848752_ir.tif,336.0130000000001,341.05,42.2941,34.9954,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013001.848752_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013001.848752_ir.tif
fl04,C,20190510_013001.848752,test_kamera_fl04_C_72525,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013001.848752_rgb.jpg,3413,3468,128,50,test_kotz_2019_fl04_C_20190510_013001.848752_ir.tif,345.6280000000001,350.8540000000001,41.2979,33.9039,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013001.848752_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013001.848752_ir.tif
fl04,C,20190510_013001.848752,test_kamera_fl04_C_72526,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013001.848752_rgb.jpg,3414,3485,178,134,test_kotz_2019_fl04_C_20190510_013001.848752_ir.tif,345.6930000000001,352.407,46.03,41.8424,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013001.848752_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013001.848752_ir.tif
fl04,C,20190510_013001.848752,test_kamera_fl04_C_72527,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013001.848752_rgb.jpg,3289,3325,67,1,test_kotz_2019_fl04_C_20190510_013001.848752_ir.tif,333.983,337.412,35.4738,29.2217,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013001.848752_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013001.848752_ir.tif
fl04,C,20190510_013001.848752,test_kamera_fl04_C_72529,unknown_seal,1.0,test_kotz_2019_fl04_C_20190510_013001.848752_rgb.jpg,3341,3386,19,0,test_kotz_2019_fl04_C_20190510_013001.848752_ir.tif,338.909,343.159,30.9632,29.1489,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013001.848752_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013001.848752_ir.tif
fl04,C,20190510_013011.837818,test_kamera_fl04_C_72563,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013011.837818_rgb.jpg,1743,1813,2114,2059,test_kotz_2019_fl04_C_20190510_013011.837818_ir.tif,187.167,193.792,228.286,223.05900000000003,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013011.837818_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013011.837818_ir.tif
fl04,C,20190510_013011.837818,test_kamera_fl04_C_72564,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013011.837818_rgb.jpg,1757,1821,2299,2243,test_kotz_2019_fl04_C_20190510_013011.837818_ir.tif,188.378,194.439,245.772,240.453,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013011.837818_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013011.837818_ir.tif
fl04,C,20190510_013011.837818,test_kamera_fl04_C_72566,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013011.837818_rgb.jpg,1955,2002,2257,2179,test_kotz_2019_fl04_C_20190510_013011.837818_ir.tif,207.054,211.526,241.879,234.488,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013011.837818_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013011.837818_ir.tif
fl04,C,20190510_013011.837818,test_kamera_fl04_C_72568,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013011.837818_rgb.jpg,1831,1866,2167,2083,test_kotz_2019_fl04_C_20190510_013011.837818_ir.tif,195.425,198.771,233.317,225.364,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013011.837818_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013011.837818_ir.tif
fl04,C,20190510_013011.837818,test_kamera_fl04_C_72569,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013011.837818_rgb.jpg,1977,2032,2057,1994,test_kotz_2019_fl04_C_20190510_013011.837818_ir.tif,209.242,214.459,222.991,217.014,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013011.837818_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013011.837818_ir.tif
fl04,C,20190510_013011.837818,test_kamera_fl04_C_72570,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013011.837818_rgb.jpg,1843,1925,2382,2339,test_kotz_2019_fl04_C_20190510_013011.837818_ir.tif,196.431,204.18,253.659,249.561,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013011.837818_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013011.837818_ir.tif
fl04,C,20190510_013130.016732,test_kamera_fl04_C_72774,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013130.016732_rgb.jpg,103,180,1207,1166,test_kotz_2019_fl04_C_20190510_013130.016732_ir.tif,33.2066,40.4836,141.893,137.987,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013130.016732_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013130.016732_ir.tif
fl04,C,20190510_013156.798035,test_kamera_fl04_C_72837,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013156.798035_rgb.jpg,5531,5577,829,768,test_kotz_2019_fl04_C_20190510_013156.798035_ir.tif,544.734,549.102,108.422,102.638,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013156.798035_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013156.798035_ir.tif
fl04,C,20190510_013156.798035,test_kamera_fl04_C_72838,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013156.798035_rgb.jpg,5605,5668,751,698,test_kotz_2019_fl04_C_20190510_013156.798035_ir.tif,551.75,557.715,101.089,96.0543,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013156.798035_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013156.798035_ir.tif
fl04,C,20190510_013156.798035,test_kamera_fl04_C_72839,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013156.798035_rgb.jpg,5641,5673,891,821,test_kotz_2019_fl04_C_20190510_013156.798035_ir.tif,555.06,558.115,114.321,107.693,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013156.798035_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013156.798035_ir.tif
fl04,C,20190510_013202.727960,test_kamera_fl04_C_72905,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013202.727960_rgb.jpg,2118,2188,88,48,test_kotz_2019_fl04_C_20190510_013202.727960_ir.tif,223.664,230.281,36.9842,33.175,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013202.727960_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013202.727960_ir.tif
fl04,C,20190510_013202.727960,test_kamera_fl04_C_72908,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013202.727960_rgb.jpg,2636,2667,2977,2901,test_kotz_2019_fl04_C_20190510_013202.727960_ir.tif,270.786,273.75,310.196,303.001,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013202.727960_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013202.727960_ir.tif
fl04,C,20190510_013202.727960,test_kamera_fl04_C_72912,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013202.727960_rgb.jpg,3764,3832,3526,3479,test_kotz_2019_fl04_C_20190510_013202.727960_ir.tif,376.724,383.156,362.5630000000001,358.093,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013202.727960_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013202.727960_ir.tif
fl04,C,20190510_013203.467884,test_kamera_fl04_C_72916,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013203.467884_rgb.jpg,1904,1977,3454,3417,test_kotz_2019_fl04_C_20190510_013203.467884_ir.tif,201.556,208.454,354.985,351.458,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013203.467884_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013203.467884_ir.tif
fl04,C,20190510_013203.467884,test_kamera_fl04_C_72919,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013203.467884_rgb.jpg,3357,3398,2492,2434,test_kotz_2019_fl04_C_20190510_013203.467884_ir.tif,338.9840000000001,342.879,264.668,259.17,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013203.467884_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013203.467884_ir.tif
fl04,C,20190510_013203.467884,test_kamera_fl04_C_97013,ringed_pup,1.0,test_kotz_2019_fl04_C_20190510_013203.467884_rgb.jpg,3399,3444,2475,2445,test_kotz_2019_fl04_C_20190510_013203.467884_ir.tif,342.95,347.206,263.081,260.22700000000003,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013203.467884_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013203.467884_ir.tif
fl04,C,20190510_013205.688634,test_kamera_fl04_C_72940,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013205.688634_rgb.jpg,1466,1515,3858,3791,test_kotz_2019_fl04_C_20190510_013205.688634_ir.tif,160.063,164.718,392.971,386.619,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013205.688634_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013205.688634_ir.tif
fl04,C,20190510_013205.688634,test_kamera_fl04_C_72941,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013205.688634_rgb.jpg,1599,1656,4063,4011,test_kotz_2019_fl04_C_20190510_013205.688634_ir.tif,172.47299999999996,177.873,412.402,407.465,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013205.688634_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013205.688634_ir.tif
fl04,C,20190510_013205.688634,test_kamera_fl04_C_72942,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013205.688634_rgb.jpg,2090,2164,1331,1274,test_kotz_2019_fl04_C_20190510_013205.688634_ir.tif,220.307,227.311,154.438,149.02100000000004,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013205.688634_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013205.688634_ir.tif
fl04,C,20190510_013205.688634,test_kamera_fl04_C_72945,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013205.688634_rgb.jpg,2549,2628,3159,3113,test_kotz_2019_fl04_C_20190510_013205.688634_ir.tif,262.485,269.953,327.379,322.999,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013205.688634_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013205.688634_ir.tif
fl04,C,20190510_013205.688634,test_kamera_fl04_C_72946,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013205.688634_rgb.jpg,2772,2806,3342,3264,test_kotz_2019_fl04_C_20190510_013205.688634_ir.tif,283.385,286.633,344.747,337.362,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013205.688634_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013205.688634_ir.tif
fl04,C,20190510_013210.131537,test_kamera_fl04_C_72984,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013210.131537_rgb.jpg,3363,3399,4371,4304,test_kotz_2019_fl04_C_20190510_013210.131537_ir.tif,338.461,341.891,442.235,435.889,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013210.131537_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013210.131537_ir.tif
fl04,C,20190510_013210.131537,test_kamera_fl04_C_72990,unknown_seal,1.0,test_kotz_2019_fl04_C_20190510_013210.131537_rgb.jpg,5880,5979,3502,3465,test_kotz_2019_fl04_C_20190510_013210.131537_ir.tif,576.061,585.408,361.19,357.652,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013210.131537_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013210.131537_ir.tif
fl04,C,20190510_013210.131537,test_kamera_fl04_C_72991,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013210.131537_rgb.jpg,6429,6501,2671,2618,test_kotz_2019_fl04_C_20190510_013210.131537_ir.tif,628.257,635.07,282.878,277.839,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013210.131537_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013210.131537_ir.tif
fl04,C,20190510_013210.131537,test_kamera_fl04_C_72992,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013210.131537_rgb.jpg,6481,6547,2517,2450,test_kotz_2019_fl04_C_20190510_013210.131537_ir.tif,633.245,639.501,268.344,261.985,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013210.131537_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013210.131537_ir.tif
fl04,C,20190510_013210.131537,test_kamera_fl04_C_72993,unknown_seal,1.0,test_kotz_2019_fl04_C_20190510_013210.131537_rgb.jpg,6520,6574,2613,2578,test_kotz_2019_fl04_C_20190510_013210.131537_ir.tif,636.863,641.97,277.427,274.097,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013210.131537_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013210.131537_ir.tif
fl04,C,20190510_013210.872376,test_kamera_fl04_C_72995,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013210.872376_rgb.jpg,722,768,2224,2151,test_kotz_2019_fl04_C_20190510_013210.872376_ir.tif,90.9263,95.3017,238.245,231.328,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013210.872376_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013210.872376_ir.tif
fl04,C,20190510_013210.872376,test_kamera_fl04_C_73000,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013210.872376_rgb.jpg,2801,2878,2057,2006,test_kotz_2019_fl04_C_20190510_013210.872376_ir.tif,286.861,294.144,223.344,218.492,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013210.872376_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013210.872376_ir.tif
fl04,C,20190510_013210.872376,test_kamera_fl04_C_73002,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013210.872376_rgb.jpg,4891,4935,872,803,test_kotz_2019_fl04_C_20190510_013210.872376_ir.tif,484.422,488.607,112.218,105.679,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013210.872376_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013210.872376_ir.tif
fl04,C,20190510_013210.872376,test_kamera_fl04_C_73004,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013210.872376_rgb.jpg,5599,5671,3295,3226,test_kotz_2019_fl04_C_20190510_013210.872376_ir.tif,549.711,556.533,341.5,334.949,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013210.872376_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013210.872376_ir.tif
fl04,C,20190510_013213.091448,test_kamera_fl04_C_73038,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013213.091448_rgb.jpg,14,53,4295,4230,test_kotz_2019_fl04_C_20190510_013213.091448_ir.tif,23.0344,26.7458,433.658,427.499,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013213.091448_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013213.091448_ir.tif
fl04,C,20190510_013230.964148,test_kamera_fl04_C_73085,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013230.964148_rgb.jpg,1416,1499,226,174,test_kotz_2019_fl04_C_20190510_013230.964148_ir.tif,157.457,165.30599999999995,49.738,44.7894,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013230.964148_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013230.964148_ir.tif
fl04,C,20190510_013230.964148,test_kamera_fl04_C_73086,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013230.964148_rgb.jpg,1539,1621,261,225,test_kotz_2019_fl04_C_20190510_013230.964148_ir.tif,169.023,176.768,53.0964,49.6602,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013230.964148_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013230.964148_ir.tif
fl04,C,20190510_013230.964148,test_kamera_fl04_C_73088,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013230.964148_rgb.jpg,1343,1413,486,444,test_kotz_2019_fl04_C_20190510_013230.964148_ir.tif,150.43,157.048,74.2723,70.2741,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013230.964148_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013230.964148_ir.tif
fl04,C,20190510_013230.964148,test_kamera_fl04_C_73089,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013230.964148_rgb.jpg,1292,1349,165,97,test_kotz_2019_fl04_C_20190510_013230.964148_ir.tif,145.812,151.221,43.9109,37.4611,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013230.964148_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013230.964148_ir.tif
fl04,C,20190510_013230.964148,test_kamera_fl04_C_73090,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013230.964148_rgb.jpg,1200,1267,278,221,test_kotz_2019_fl04_C_20190510_013230.964148_ir.tif,137.08,143.425,54.5553,49.1409,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013230.964148_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013230.964148_ir.tif
fl04,C,20190510_013231.704232,test_kamera_fl04_C_73094,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013231.704232_rgb.jpg,1108,1184,3797,3739,test_kotz_2019_fl04_C_20190510_013231.704232_ir.tif,126.376,133.56799999999998,387.068,381.556,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013231.704232_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013231.704232_ir.tif
fl04,C,20190510_013231.704232,test_kamera_fl04_C_73097,ringed_seal,1.0,test_kotz_2019_fl04_C_20190510_013231.704232_rgb.jpg,1260,1333,4016,3973,test_kotz_2019_fl04_C_20190510_013231.704232_ir.tif,140.567,147.469,407.826,403.732,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013231.704232_rgb.jpg,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013231.704232_ir.tif
